podcast_id,description
1479332846,"The Sadhguru Podcast is a spiritual, fast-paced show designed to help busy people learn and achieve anything in a fraction of the time. Sadhguru, a Yogi, mystic and visionary, is a spiritual master with a difference. His life and work serve as a reminder that yoga is not an esoteric discipline from an outdated past, but a contemporary science, vitally relevant to our times."
1138869817,"Neil Patel and Eric Siu bring you daily ACTIONABLE digital marketing lessons that they've learned through years of being in the trenches. Whether you have a new website or an established business, learn the latest SEO, content marketing, social media, email marketing, conversion optimization and general online marketing tactics that work today. With over 35 million downloads and 1,400 episodes, you're sure to find something that will help you grow faster. If you're interested in being a guest on the show, e-mail eric@singlegrain.com to get on the waitlist."
1509930659,"From the legendary writers like Beatrix Potter, Grimm Brothers and Watty Piper to name a few, Chimes Radio brings to you children stories of Cindrella, Snowdrops and Seven Dwarfs, Puss in Boots, Alice in Wonderland, Goldilocks and Three Bears, The Tale Of Peter Rabbit, Little Red Riding Hood, Aladdin and Magic Lamp, Goose Girl, Sleeping Beauty and many more. Enjoy these all time Classic English tales in our kids bedtime stories section and let your own imagination shape your vision of the story.

 
For more kid's podcasts and 24x7 web radio, download the free 'Chimes Radio' apps from Apple and Google App Stores.
www.chimesradio.com   
https://www.facebook.com/chimesradio/  
https://www.instagram.com/vrchimesradio/  
https://twitter.com/ChimesRadio"
1509930788,"Jalal-ud-din-Mohammad Akbar, also known as Akbar, was one of the most famous Mughal kings and he reigned India during the 16th century. Akbar, unlike other Mughal emperors, was keen to have talented people in his court irrespective of their religion. He had nine gems in his court and amongst them, Birbal was widely considered the most intelligent. A Brahmin by birth, Birbal’s original name was Mahesh Das and he met Akbar first time when he helped Akbar and his courtiers find the way back to their kingdom after having lost their way while on a hunting trip. Akbar and Birbal’s friendship lasted for 30 years before Birbal became a casualty of a war with North West tribes and it is said that Akbar went into a deep mourning for 2 days on hearing this and didn’t eat any food. 

Numerous Akbar Birbal stories from this time have been passed on from one generation to another in which Akbar will test Birbal’s skills by throwing him into tricky situations and Birbal had to use his wit to get out of them. 

Chimes Radio brings a collection of such bedtime stories for kids to enjoy. Each audio story while having a touch of fun also has a strong moral lesson for children.

 
For more kid's podcasts and 24x7 web radio, download the free 'Chimes Radio' apps from Apple and Google App Stores.
www.chimesradio.com 
https://www.facebook.com/chimesradio/ 
https://www.instagram.com/vrchimesradio/ 
https://twitter.com/ChimesRadio"
323145903,"Learn English with Free Podcasts<br /> Whether you are student or a seasoned speaker, our lessons offer something for everyone. We incorporate culture and current issues into each episode to give the most informative, both linguistically and culturally, podcasts possible. <br /> For those of you with just the plane ride to prepare, check our survival phrase series at EnglishClass101.com. One of these phrases just might turn your trip into the best one ever!<br />"
1003811629,"Bollywood Weekly is India's first ever podcast dedicated to Bollywood. Every week, we review the latest big theatrical release, and also provide views, opinions and random observations about the latest films, trailers, industry news, digital media and other relevant topics. Thoda funny or light-hearted rakhne ki bhi koshish kartein hain! There is only rule: no gossip, rumors, who’s dating who or any of that! We only focus on the things that matter - the movies themselves."
1436719991,"<p>The latest headlines in three minutes or less, five days a week.</p>"
1488292026,"Presenting Nani Ki Kahaniya, captivating stories about adventure, fantasy, comedy and valour with morals and lessons essential for all children. Narrated by our beloved Nani, each story is filled with colourful characters and interesting plots that will paint vivid pictures in your kids’ minds. This unique collection is a mixed bag of stories from various genres. They range from crazy adventure stories to everyone’s favourite popular folktales and even fairy tales and fantasy stories."
1438449989,"<p>A rundown of the most important global business stories you need to know for the coming day, from the newsroom of the Financial Times. Available every weekday morning.</p>"
109522474,"
Learning English programs use a limited vocabulary and short sentences. They are read at a slower pace than VOA's other English broadcasts. Our broadcasts were formerly known as Special English."
1377845840,"Welcome to the Indian Edit, a new series of in-depth interviews with inspiring entrepreneurs, educators and culture-makers. Subscribe here on iTunes and stay updated at http://theindianedit.com and on instagram @theindianeditpodcast"
842818711,"The a16z Podcast discusses tech and culture trends, news, and the future – especially as ‘software eats the world’. It features industry experts, business leaders, and other interesting thinkers and voices from around the world. This podcast is produced by Andreessen Horowitz (aka “a16z”), a Silicon Valley-based venture capital firm. Multiple episodes are released every week; visit a16z.com for more details and to sign up for our newsletters and other content as well!"
