country,rank,name,id,releaseDate,Primary_Genre,Other_Genre,Artist,FeedURL
gb,108,BBC Gardeners’ World Magazine Podcast,1540573682,2021-01-28,Hobbies,"Leisure,",Immediate Media,https://rss.acast.com/bbc-gardeners
gb,109,For The Many,1307053842,2020-12-12,News,,LBC,https://rss.hosting.thisisdax.com/b781c477-b7b3-41ed-9774-164bfb1970b8
gb,110,Coffee House Shots,1101754136,2020-10-28,News,"Government,",The Spectator,https://audioboom.com/channels/4905581.rss
gb,111,Making Sense with Sam Harris,733163012,2021-01-06,Science,"Society & Culture,",Sam Harris,https://wakingup.libsyn.com/rss
gb,112,The Rick Shiels Golf Show,1406443091,2021-03-02,Golf,"Sports,",Rick Shiels,https://feeds.buzzsprout.com/189024.rss
gb,113,Delicious Ways to Feel Better,1428704212,2021-01-12,Nutrition,"Health & Fitness,Society & Culture,",Deliciously Ella,https://rss.acast.com/deliciouslyellapodcast
gb,114,The Travel Diaries,1471130008,2021-03-02,Places & Travel,"Society & Culture,Personal Journals,",Holly Rubenstein,https://rss.acast.com/thetraveldiaries
gb,115,The Documentary Podcast,73802620,2020-12-24,History,"News,Society & Culture,",BBC World Service,https://podcasts.files.bbci.co.uk/p02nq0lx.rss
gb,116,Full Disclosure with James O'Brien,1454408831,2021-01-21,News,"Society & Culture,",LBC,https://rss.hosting.thisisdax.com/95158cfb-f74f-4f9c-8f47-00bd976ab01d
gb,117,Mayim Bialik's Breakdown,1546456269,2020-12-25,Health & Fitness,"Comedy,",Mayim Bialik,https://feeds.simplecast.com/nrh9UCNg
gb,118,The Rich Roll Podcast,582272991,2020-10-26,Self Help,"Education,Health & Fitness,",Rich Roll,https://feeds.acast.com/public/shows/5de6c1c9bd860fd53f965e25
gb,119,Page 94: The Private Eye Podcast,973958702,2021-03-05,News,,Private Eye,https://www.private-eye.co.uk/rss/itunes/itunes.xml
gb,120,Sky Sports Cricket Podcast,754700884,2021-02-18,Sports,,Sky Sports,https://podcast.global.com/show/3387348/episodes/feed
gb,121,Freakonomics Radio,354668519,2020-10-22,Documentary,"Society & Culture,",Freakonomics Radio + Stitcher,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/14a43378-edb2-49be-8511-ab0d000a7030/d1b9612f-bb1b-4b85-9c0c-ab0d004ab37a/podcast.rss
gb,122,The School of Greatness,596047499,2021-03-05,Alternative Health,"Health & Fitness,Education,",Lewis Howes,https://rss.art19.com/the-school-of-greatness
gb,123,David Tennant Does a Podcast With…,1450005207,2021-03-02,Performing Arts,"Arts,Visual Arts,",Somethin' Else & No Mystery,https://feeds.megaphone.fm/davidtennant
gb,124,Dateline NBC,1464919521,2021-02-17,True Crime,"News,",NBC News,https://podcastfeeds.nbcnews.com/dateline-nbc
gb,125,Huberman Lab,1545953110,2021-02-22,Health & Fitness,"Science,",Dr. Andrew Huberman,https://hubermanlab.libsyn.com/rss
gb,126,Payne's Politics,975569919,2021-02-20,Politics,"News,",Financial Times,http://rss.acast.com/ft-politics
gb,127,Oprah’s SuperSoul Conversations,1264843400,2021-02-17,Society & Culture,,Oprah,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/39ae2ce1-bc6d-4760-b0dc-ab050182ffa7/b4420a1c-dab1-4d11-bf04-ab050182ffe0/podcast.rss
gb,128,Homeschool History,1508131098,2021-02-01,Kids & Family,"Education,",BBC Radio 4,https://podcasts.files.bbci.co.uk/m000hmmf.rss
gb,129,FT Tech Tonic,1169101860,2021-03-01,Technology,"Business,Entrepreneurship,",Financial Times,http://rss.acast.com/ft-tech-tonic
gb,130,The Diary Of A CEO by Steven Bartlett,1291423644,2020-10-26,Entrepreneurship,"Business,Education,",The Diary Of A CEO by Steven Bartlett,https://audioboom.com/channels/5019925.rss
gb,131,Spencer & Vogue,1527777183,2021-03-02,Society & Culture,"Comedy,",Global,https://rss.hosting.thisisdax.com/69238643-8001-4807-ba1c-f1700a32922f
gb,132,Chopper's Politics,1213415786,2021-03-06,Politics,"News,News Commentary,",The Telegraph,https://rss.art19.com/chopper
gb,133,How I Built This with Guy Raz,1150510297,2020-10-26,Business,,NPR,https://feeds.npr.org/510313/podcast.xml
gb,134,Reasons to be Cheerful with Ed Miliband and Geoff Lloyd,1287081706,2021-03-01,Politics,"News,News Commentary,",Cheerful,https://rss.acast.com/reasonstobecheerful
gb,135,The Jason Manford Show,1073554021,2021-02-21,Comedy,,Absolute Radio,https://rss.podplaystudio.com/1306.xml
gb,136,Talk Art,1439567112,2021-02-23,Visual Arts,"Arts,Books,",Russell Tovey and Robert Diament,http://rss.acast.com/talkart
gb,137,Rugby Union Weekly,1197440162,2020-10-26,Sports,,BBC Radio 5 live,https://podcasts.files.bbci.co.uk/p04q5p2n.rss
gb,138,"Self Care Club: Wellness, road tested",1505703522,2021-03-05,Mental Health,"Health & Fitness,Nutrition,",Stakhanov,https://rss.acast.com/the-self-care-club
gb,139,BROKEN: Seeking Justice,1478460758,2021-01-12,History,"News,",Three Uncanny Four/HyperObject Industries,https://feeds.megaphone.fm/brokenjeffreyepstein
gb,140,Just B with Bethenny Frankel,1531000011,2021-03-02,Society & Culture,"Business,",Endeavor Content,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/4de9e3bb-dab9-4781-81ea-ac08014affca/ca22276b-4638-4304-855c-ac08014b3b4a/podcast.rss
gb,141,Money Box,263570678,2021-03-06,Business,,BBC Radio 4,https://podcasts.files.bbci.co.uk/b006qjnv.rss
gb,142,The Food Medic,1397209446,2021-01-04,Health & Fitness,,Dr. Hazel Wallace,https://podcast.global.com/show/3213410/episodes/feed
gb,143,Guided Sleep Meditation & Sleep Hypnosis from Sleep Cove,1473626965,2021-03-04,Mental Health,"Health & Fitness,",Christopher Fitton,https://anchor.fm/s/35e93e5c/podcast/rss
gb,144,The Graham Norton Podcast,1547229368,2021-01-04,Comedy,,Virgin Radio,https://rss.acast.com/the-graham-norton-podcast
gb,145,Superscoreboard,307483087,2021-03-07,Sports,,Clyde 1,https://rss.podplaystudio.com/1210.xml
gb,146,Hoovering,1339405050,2021-02-26,Comedy,"Society & Culture,",Jessica Fostekew,https://rss.acast.com/hoovering
gb,147,The Alexei Sayle Podcast,1540500007,2021-02-09,Comedy,"Government,",The Alexei Sayle Podcast,https://audioboom.com/channels/5038428.rss
gb,148,The Owen Jones Podcast,1550331378,2021-01-29,Politics,"News,Government,",Owen Jones,https://rss.acast.com/the-owen-jones-podcast
